id,address,location
20492,陶侃西路80号,"110.626732,26.734571"
20493,头堂乡托坪村2组17号,"110.670323,26.761014"
20494,安乐乡东庄村4组36号,"110.724571,26.753555"
20495,邓家铺镇居委会4组,"110.934660,26.900066"
20496,武强路185号,"110.630700,26.735770"
20497,邓家铺镇居委会石桥桥头,"110.934660,26.900066"
20498,王城路54号,"110.637709,26.728068"
20499,文坪镇黄泥村10组7号,"110.680027,26.616414"
20500,安乐乡德江村5组26号,"110.740700,26.752926"
20501,邓元泰镇绿洲村1组,"110.541450,26.680906"
20502,法相岩红星村1组,"110.651530,26.721079"
20503,广乐路政协门面,"110.633464,26.726568"
20504,文坪镇拥坪村,"110.649199,26.594233"
20505,邓元泰镇资源村4组,"110.584780,26.667095"
20506,铜宝路179号,"110.635394,26.730949"
20507,湾头桥镇先锋村,"110.625789,26.839758"
20508,法相岩街道独山村11组,"110.707904,26.726685"
20509,邓元泰镇黄茅市场,"110.544299,26.681500"
20510,邓元泰镇资源村2组(威溪大坝下),"110.584780,26.667095"
20511,湾头桥镇六家铺村5组,"110.644090,26.874756"
20512,湾头镇南桥永丰村,"110.608766,26.880454"
20513,邓元泰镇小水村9组17号,"110.544299,26.681500"
20514,邓元泰镇黄茅市场,"110.544299,26.681500"
20515,稠树塘镇居委会,"110.835700,26.756071"
20516,湾头桥镇先锋居委会,"110.625789,26.839758"
20517,邓家铺居委会五中路,"111.535940,27.232288"
20518,乐洋西路商业街3号,"110.625511,26.729693"
20519,邓元泰镇丰坪村12组,"110.593415,26.727088"
20520,湾头桥镇大桥村3组,"110.587237,26.820859"
20521,汽车西站左1号门面,"111.734152,27.265987"
20522,武冈邓元泰镇华塘村3组,"110.547632,26.697256"
20523,双牌乡浪石村5组,"111.018666,26.955088"
20524,湾头桥镇高家铺村9组,"110.642495,26.889428"
20525,龙田乡太平村6组,"110.578510,26.783252"
20526,文坪镇三水村5组,"110.680027,26.616414"
20527,双牌乡大坝村8组6号,"110.962571,27.019972"
20528,稠树塘镇新铺村,"110.845656,26.717391"
20529,湾头桥镇先锋村,"110.625789,26.839758"
20530,湾头桥镇义夫村10组,"110.654743,26.894874"
20531,头堂乡托坪村1组,"110.670323,26.761014"
20532,龙溪镇龙溪村14组15号,"110.665912,26.700488"
20533,湾头桥镇铜付村3组,"110.627206,26.831204"
20534,稠树塘镇陆坪村7组,"110.835697,26.756196"
20535,邓元泰镇黄木井6组,"110.581361,26.672941"
20536,邓家铺镇黄塘村15组,"110.954551,26.892263"
20537,法相岩街道办事处德江村,"110.740700,26.752926"
20538,迎春亭办事处曹旗村,"110.696293,26.769729"
20539,稠树塘镇法新村,"110.828767,26.711510"
20540,邓元泰镇板塘村6组,"110.494107,26.704753"
20541,头堂乡七里村,"110.675496,26.752576"
20542,湾头桥镇先锋村,"110.625789,26.839758"
20543,双牌乡清和村3组,"110.984650,26.943060"
20544,文坪镇拥坪村,"110.649199,26.594233"
20545,法相岩街道办事处德江村,"110.740700,26.752926"
20546,邓元泰镇工商所门面,"110.544299,26.681500"
20547,龙溪镇龙田村4组18号,"110.665912,26.700488"
20548,龙溪铺镇石洪村10组33号,"111.278480,27.450987"
20549,晏田乡大坪村1组,"110.785961,26.795897"
20550,邓元泰镇绿洲村2组16号,"110.544410,26.681270"
20551,邓元泰镇板塘村,"110.494107,26.704753"
20552,乐洋电影院门面,"110.632548,26.730220"
20554,武强路竹山水果市场3栋1号,"110.629926,26.731228"
20555,稠树塘镇田中村6组,"110.835697,26.756196"
20556,邓家铺镇农贸市场门口,"110.932637,26.899015"
20557,邓家铺镇农贸市场,"110.932637,26.899015"
20558,邓家铺镇名利村7组,"110.880396,26.854264"
20559,文坪镇黄泥村11组23号,"110.680027,26.616414"
20561,稠树塘镇居委会街道上,"110.835700,26.756071"
20562,文坪镇拥坪村8组,"110.649199,26.594233"
20563,文坪镇正坪村15组14号,"110.650299,26.618963"
20564,稠树塘镇法新村,"110.828767,26.711510"
20565,邓家铺镇居委会石桥桥头,"110.934660,26.900066"
20566,邓元泰镇石盘村13组,"110.555177,26.704513"
20567,龙田乡得胜村4组31号,"110.611304,26.756878"
20568,文坪镇岩头岭街上,"110.680027,26.616414"
20569,文坪镇拥坪村,"110.649199,26.594233"
20570,乐洋路东门旺角门面,"110.630730,26.729431"
20571,湾头桥栗塘村,"110.650976,26.771437"
20572,龙溪铺镇塘田村7组15号,"111.278480,27.450987"
20573,迎春亭办事处东塔13组（月光岭加油站对面）,"110.634314,26.736113"
20574,稠树塘镇田中村8组,"110.835697,26.756196"
20575,文坪镇拥坪村原安心中学15号门面,"110.648740,26.595080"
20576,双牌乡栗山村12组2号,"110.979389,26.983785"
20577,湾头桥镇牮楼村10组2号,"110.603471,26.872322"
20578,湾头桥镇三才街24号,"110.625789,26.839758"
20579,解放路121号附1号,"110.638833,26.733685"
20580,庆丰路张家岭庆丰佳园D栋102号,"110.644162,26.740107"
20581,解放路93号,"110.640153,26.732689"
20582,老龙田路汽车检测中心路口,"110.996133,27.094392"
20583,东升路亚丰车站旁,"110.641122,26.730912"
20584,解放路心相邻超市对面,"111.747558,27.242622"
20585,迎春亭办事处迎春路1号,"111.454788,27.226136"
20586,农贸市场2栋2号,"111.273990,26.988067"
20587,农贸市场6栋4号,"111.448328,27.217666"
20588,迎春花路4号,"110.587815,27.062973"
20589,迎春路116号,"111.451057,27.225322"
20590,农产品市场3栋35号,"110.639800,26.729097"
20591,迎春路开发区后栋8号,"111.451057,27.225322"
20592,农贸市场8栋3号,"111.448328,27.217666"
20593,东升路135号,"110.641077,26.736442"
20595,汽车东站门面,"110.639857,26.730308"
20596,沿河路4栋1号门面,"110.629857,26.718370"
20597,东升商贸城内1G-06,"110.640202,26.729706"
20598,王府花园门口,"110.635250,26.742265"
20599,农产品市场4栋5号,"110.639800,26.729097"
20600,中心市场3栋36号,"110.854335,26.434351"
20601,解放路汽车东站出站口右边第3、4号门面,"110.639857,26.730308"
20602,农贸市场内,"111.448328,27.217666"
20603,迎春路云台山巷4号附1号,"110.647980,26.735554"
20604,解放路生资公司内,"110.854455,26.431148"
20605,迎春亭办事处迎春路8号,"111.451219,27.225462"
20606,迎春亭办事处庆丰路（和谐家园门口）,"110.645907,26.737204"
20607,云台山巷16号,"110.647980,26.735554"
20608,庆丰佳苑,"110.644353,26.741146"
20609,庆丰路王府花园18栋4号门面,"110.633727,26.740909"
20610,东升路70号,"110.640641,26.733772"
20611,武强路龙湖世纪花园18栋,"110.632645,26.744956"
20612,农贸市场3栋22、23号,"111.448328,27.217666"
20613,东升北路1-2号门面,"110.642700,26.741238"
20614,农贸市场4栋4号,"111.448328,27.217666"
20615,迎春路武金小区入口右边,"110.645206,26.740603"
20616,迎春亭办事处忠义亭巷31号,"110.645907,26.737204"
20617,农贸市场2栋2号,"111.273990,26.988067"
20618,东升路119号,"110.641692,26.737203"
20619,农贸市场8栋7号,"111.448328,27.217666"
20620,解放路东站门面,"110.640068,26.730095"
20621,农贸市场3栋32号,"111.448328,27.217666"
20622,大道88号,"111.739682,27.258177"
20623,庆丰东路5号,"110.645470,26.738911"
20624,迎春亭办事处东塔路146号,"110.639200,26.736000"
20625,农贸市场8栋1号,"111.448328,27.217666"
20626,庆丰小区2栋7号门面,"110.635712,26.739286"
20627,庆丰路张家岭小区12栋1号,"110.640640,26.740191"
20629,东升路34号,"110.640880,26.732980"
20630,庆丰路,"110.624999,26.736693"
20632,花塔路保养厂对面,"110.643054,26.736080"
20633,龙湖世纪花园3栋,"110.632436,26.744152"
20635,农贸市场3栋25号,"111.448328,27.217666"
20636,农贸市场3栋28号,"111.448328,27.217666"
20637,庆丰东路27号,"110.634000,26.738750"
20638,迎春亭办事处解放路63号,"110.640266,26.729854"
20639,庆丰路12栋3号,"110.629986,26.736738"
20640,沿河路391号,"110.635940,26.720518"
20641,沿河路东塔一巷19号,"110.635940,26.720518"
20642,龙湖世纪花园35栋21号,"110.632900,26.744013"
20643,农贸市场4栋6号,"111.448328,27.217666"
20644,农贸市场4栋8号,"111.448328,27.217666"
20645,农产品市场4栋7号,"110.639800,26.729097"
20646,迎春路78号,"111.451792,27.225708"
20647,新东路8栋9号,"110.637041,26.746399"
20648,庆丰路新东1组,"110.624999,26.736693"
20649,迎春路4号,"111.453000,27.225125"
20650,铜宝北路新城明珠旁,"110.636415,26.739952"
20651,迎春亭办事处同保北路新城明珠1-4号,"110.636415,26.739952"
20652,中心市场3栋24号,"110.854335,26.434351"
20654,春园路门面,"110.630736,26.742634"
20655,和合街9-1号,"110.637854,26.726453"
20656,洞庭村11组,"110.647436,26.720282"
20657,武威路185号,"110.625559,26.711441"
20658,荆竹铺镇西塘村10组,"110.705979,26.882765"
20659,荆竹铺镇公堂村15组,"110.722425,26.822498"
20660,马坪乡滨江村2组,"110.780578,26.927937"
20661,头堂乡龙岩村7组,"110.654591,26.801270"
20662,马坪乡长石村5组,"110.828598,26.938688"
20663,荆竹铺镇脚船村5组,"110.709376,26.902237"
20664,荆竹铺镇九塘村20组,"110.712679,26.834796"
20666,迎春亭办事处石羊村,"110.702178,26.782465"
20667,头堂乡月半村13组,"110.666716,26.798708"
20668,玉龙路156号,"110.650288,26.719688"
20669,马坪乡转龙村7组78号,"110.800958,26.913921"
20670,荆竹铺镇三元村1组,"110.753510,26.901875"
20671,玉龙村落马桥巷3号附1号,"110.644247,26.726292"
20672,都梁路167号,"110.633830,26.729816"
20673,都梁路129号,"110.634000,26.724006"
20674,马坪乡金龙村2组,"110.842812,26.939764"
20675,歧岭村12组,"110.730355,26.855329"
20676,荆竹铺镇永光村6组3号,"110.705831,26.902315"
20677,荆竹铺镇金莲村9组,"110.730439,26.889449"
20678,西直街155号,"110.626144,26.721174"
20680,马坪乡金星村4组,"110.810446,26.944991"
20681,荆竹铺镇平原村,"110.757004,26.897320"
20682,荆竹铺镇燕冲村,"110.756872,26.888354"
20683,荆竹铺镇武东村3组,"110.751421,26.862564"
20684,沿河路283号,"110.635940,26.720518"
20685,马坪乡滨江村2组27号,"110.780578,26.927937"
20687,荆竹铺镇三元村2组4号,"110.753510,26.901875"
20688,荆竹铺镇谢必村,"110.797252,26.883742"
20689,玉龙路74号,"110.646110,26.722534"
20690,马坪乡宝花村,"110.811438,26.904177"
20691,头堂乡青山村4组,"110.669788,26.811370"
20692,荆竹铺镇公堂村14组,"110.722425,26.822498"
20693,荆竹铺镇荆江村7组8号,"110.765194,26.911141"
20694,梯云路2号,"110.636962,26.718166"
20695,西直街6号,"110.626144,26.721174"
20696,洞庭村5组28号,"110.647436,26.720282"
20697,马坪乡铜盆村,"110.837389,26.945433"
20698,荆竹铺镇同兴村8组,"110.805330,26.879455"
20699,荆竹铺镇七里村9组29号,"110.733987,26.909801"
20700,辕门口办事处武威路口,"110.639044,26.729164"
20702,沿河路366-367号,"110.639861,26.726865"
20703,梯云路33号附1号,"110.636642,26.718950"
20704,荆竹镇公堂村,"110.722425,26.822498"
20705,半边街3号附3号,"110.638504,26.720254"
20706,辕门口街道办事处洞庭村6组,"110.647436,26.720282"
20707,辕门口办事处西直街292号,"110.639044,26.729164"
20708,西直街240号,"110.626144,26.721174"
20709,辕门口办事处玉龙路19号,"110.641790,26.726067"
20710,西直街268号,"110.626144,26.721174"
20711,玉龙路第三建筑公司隔壁,"110.644093,26.725039"
20712,马坪乡金星村4组3号,"110.810446,26.944991"
20713,马坪乡石地村5组,"110.791762,26.911786"
20714,荆竹铺镇平原村居委会,"110.757004,26.897320"
20715,东山村3组23号,"110.646062,26.703448"
20716,马坪乡滨江村,"110.780578,26.927937"
20717,马坪乡滨江村,"110.780578,26.927937"
20718,马坪乡富山村10组,"110.791756,26.943797"
20719,辕门口办事处洞庭村13组,"110.639044,26.729164"
20720,西直街49号,"110.626144,26.721174"
20721,头堂乡月半村5组21号,"110.666716,26.798708"
20722,马坪乡大水村7组,"110.749016,26.920267"
20723,汽车南站进口左1号门面,"111.453712,27.220386"
20724,荆竹铺镇武东村18组1号,"110.751421,26.862564"
20725,马坪乡金星村4组31号,"110.810446,26.944991"
20726,乔家湾2号,"110.629778,26.723371"
20727,梯云路1号,"110.636383,26.718797"
20728,和合街129号,"110.637854,26.726453"
20729,荆竹铺镇平原村,"110.757004,26.897320"
20730,马坪乡金龙村4组,"110.842812,26.939764"
20731,荆竹铺镇同兴村,"110.805330,26.879455"
20732,头堂乡青山村9组,"110.669788,26.811370"
20733,荆竹铺镇七里村9组8号,"110.733987,26.909801"
20734,荆竹铺镇谢必村2组,"110.797252,26.883742"
20735,石牌坊社区四牌路18号,"110.635143,26.723913"
20736,荆竹铺镇平原村,"110.757004,26.897320"
20737,荆竹铺镇九塘村9组,"110.712679,26.834796"
20738,荆竹铺镇回马村8组,"110.736453,26.866697"
20739,荆竹铺镇公堂村15组,"110.722425,26.822498"
20740,荆竹铺镇七里村11组,"110.733987,26.909801"
20741,玉龙路49号,"110.643959,26.724663"
20742,四牌路15号,"110.635143,26.723913"
20743,马坪乡滨江村,"110.780578,26.927937"
20744,西直街288号,"110.626650,26.721150"
20746,荆竹铺镇平原村14组3号,"110.757004,26.897320"
20747,南苑小区2栋2号,"110.632888,26.716334"
20748,迎春亭办事处荷塘村,"110.638153,26.785514"
20749,柳山路22号,"110.635353,26.724739"
20750,荆竹铺镇九塘村20组,"110.712679,26.834796"
20751,中医院食堂,"110.646309,26.721939"
20752,武威路特种水产场1号,"110.626098,26.711941"
20753,荆竹铺镇歧林村,"110.757004,26.897320"
20754,荆竹镇西塘村,"110.705979,26.882765"
20755,马坪乡金星村马蹄街,"110.810880,26.945550"
20756,饮食服务公司三牌路门面,"110.633720,26.724280"
20757,头堂乡同保村10组,"110.637980,26.760321"
20758,荆竹镇朱溪桥,"110.731125,26.854804"
20759,荆竹铺镇西塘村农贸市场门口,"110.757004,26.897320"
20760,迎春亭街道办事处福溪村,"110.645920,26.737349"
20762,荆竹铺镇平原村,"110.757004,26.897320"
20763,头堂乡景福亭村10组,"110.718545,26.805574"
20764,荆竹铺镇平原村武荆街53号,"110.756179,26.894040"
20765,头堂乡栗塘村,"110.650976,26.771437"
20767,马坪乡双江村13组,"110.770650,26.937642"
20768,马坪乡滨江村7组,"110.780578,26.927937"
20769,马坪乡大团村16组,"110.765716,26.922951"
20771,和合街13号,"110.637854,26.726453"
20772,武威路166号,"110.626098,26.711941"
20773,辕门口玉龙路254号,"110.644745,26.724188"
20774,荆竹铺镇歧岭村,"110.730355,26.855329"
20775,马坪乡兰青村4组17号,"110.811127,26.945822"
20776,都梁路国营饭店1号门面,"110.633830,26.729816"
20777,四牌路61号,"110.635010,26.723900"
20778,武威路36号,"110.633100,26.717450"
20779,荆竹铺镇金虎村7组32号,"110.745170,26.886070"
20780,马坪乡转龙村3组,"110.800958,26.913921"
20781,马坪乡滨江村,"110.780578,26.927937"
20782,四牌路71号,"110.634741,26.723483"
20783,荆竹铺镇公堂村15组,"110.722425,26.822498"
20784,荆竹镇三元村,"110.753510,26.901875"
20785,马坪乡保花村12组12号,"110.811438,26.904177"
20786,马坪乡白羊村2组25号,"110.815927,26.900848"
20787,荆竹铺镇荆江村6组,"110.765194,26.911141"
20788,马坪乡长源村1组,"110.813924,26.951592"
20789,四牌路33号附1号,"110.636000,26.723750"
20790,荆竹铺镇陡山村10组,"110.757004,26.897320"
20791,荆竹铺镇荆江村9组,"110.765194,26.911141"
20792,荆竹铺镇歧岭村6组,"110.730355,26.855329"
20793,马坪乡滨江村2组,"110.780578,26.927937"
20794,荆竹铺镇谢必村8组,"110.797252,26.883742"
20795,荆竹铺镇光荣村11组,"110.739983,26.888762"
20796,荆竹铺镇西塘村18组4号,"110.705979,26.882765"
20797,荆竹铺镇九塘村25组,"110.712679,26.834796"
20798,荆竹铺镇歧林村3组21号,"110.757004,26.897320"
20799,头堂乡永兴村13组14号,"110.652427,26.785349"
20800,马坪乡陈龙村9组16号,"110.778774,26.915795"
20801,辕门口办事处三牌路（后门为跃进路101、102号）,"110.639044,26.729164"
20802,马坪乡兰青村5组,"110.811127,26.945822"
20803,龙溪铺镇连山村4组,"111.278480,27.450987"
20804,龙溪铺镇罗岚桥村,"111.278480,27.450987"
20805,司马冲镇抄江村3组,"110.782597,26.605268"
20806,司马冲镇江姐村9组,"110.739843,26.620989"
20807,大甸乡木瓜村2组,"110.780562,26.688864"
20808,龙溪铺镇大塘村1组37号,"111.278480,27.450987"
20809,司马冲镇田心村4组,"110.796076,26.636787"
20810,大甸镇交叉路口（小铺村8组）,"110.747027,26.669860"
20811,龙溪铺镇罗岚桥村17组19号,"111.278480,27.450987"
20812,司马冲镇国土资源所门面,"110.738576,26.601964"
20813,大甸乡大甸街上,"110.737087,26.678708"
20814,龙溪铺镇罗岚桥村20组20号,"111.278480,27.450987"
20815,龙溪铺镇罗岚桥村3组23号,"111.278480,27.450987"
20816,司马冲镇缸子口,"110.738279,26.600963"
20817,龙溪铺镇大塘村10组43号,"111.278480,27.450987"
20818,司马冲镇田心村6组25号,"110.796076,26.636787"
20819,大甸乡湾里村9组,"110.723583,26.701546"
20820,大甸乡中学门面（大甸街上）,"110.736926,26.680781"
20821,龙溪铺镇罗岚桥村,"111.278480,27.450987"
20822,大甸乡小铺村9组,"110.747027,26.669860"
20823,马冲镇大源村4组,"110.805876,26.577473"
20824,司马冲镇抄江村6组,"110.782597,26.605268"
20825,司马冲社区居委会,"110.738354,26.600394"
20826,大甸乡小铺村9组,"110.747027,26.669860"
20827,司马冲镇东古村,"110.738279,26.600963"
20828,大甸乡尖山村4组,"110.729049,26.706880"
20829,大甸乡船田村3组,"110.752694,26.634492"
20830,大甸乡大甸街上,"110.737087,26.678708"
20831,司马冲镇高枧村8组5号,"110.806126,26.604958"
20832,大甸乡街上（大田村13组14号）,"110.737087,26.678708"
